+2,113.0,57.0,119.0,243.0,20:19:50 233
＊主菜单＊,0,0,0,0,20:19:50 261
任务1, 开始
+1,269.0,184.0,61.0,233.0,20:19:57 110
+1,275.0,199.0,86.0,236.0,20:19:58 246
0,102.0,230.0,102.0,230.0,20:20:00 358
卡包,0,0,0,0,20:20:00 398
+1,226.0,232.0,56.0,234.0,20:20:02 707
+1,252.0,219.0,44.0,237.5,20:20:03 125
+1,262.0,222.0,100.0,232.0,20:20:04 712
-1,88.0,218.0,255.0,237.0,20:20:05 246
-1,120.0,220.0,314.08942,221.97997,20:20:05 680
-1,108.0,226.0,277.02292,227.8661,20:20:06 092
+2,182.0,133.0,172.04677,284.54126,20:20:06 905
＊主菜单＊,0,0,0,0,20:20:06 965
+1,265.0,225.0,56.0,262.0,20:20:09 393
+1,258.0,221.0,84.0,245.0,20:20:10 792
+1,263.0,219.0,67.0,252.0,20:20:12 841
-1,109.0,240.0,262.0,248.0,20:20:12 990
-1,136.0,263.0,243.5,269.0,20:20:13 231
-1,168.0,235.0,262.0,255.0,20:20:14 763
-1,121.0,229.0,268.3858,243.16304,20:20:15 540
0,221.0,225.0,221.0,225.0,20:20:17 704
支付宝,0,0,0,0,20:20:17 743
任务1, 结束
任务2, 开始
+2,182.0,67.0,184.83522,295.2612,20:20:27 708
＊主菜单＊,0,0,0,0,20:20:27 749
-1,88.0,197.0,291.0,198.0,20:20:29 284
-1,128.0,202.0,261.0,217.0,20:20:30 212
0,115.0,93.0,115.0,93.0,20:20:31 209
健康运动,0,0,0,0,20:20:31 256
+1,218.0,224.0,56.0,242.0,20:20:33 696
+1,261.0,230.0,72.0,268.0,20:20:34 718
+1,258.0,191.0,55.0,240.0,20:20:35 702
+1,262.0,226.0,71.0,260.0,20:20:36 701
任务2, 结束
任务3, 开始
+2,183.0,73.0,162.3064,246.40019,20:20:49 108
＊主菜单＊,0,0,0,0,20:20:49 709
+1,281.0,212.0,86.0,262.0,20:20:52 354
+1,227.0,226.0,43.0,259.0,20:20:53 789
-1,113.0,220.0,266.0,221.0,20:20:55 972
0,99.0,237.0,99.0,237.0,20:20:57 703
短信息,0,0,0,0,20:20:57 745
+1,218.0,198.0,38.929813,231.90506,20:20:59 949
+1,238.0,227.0,44.0,263.5,20:21:01 215
+2,161.0,99.0,147.93109,293.31085,20:21:02 212
＊主菜单＊,0,0,0,0,20:21:02 251
+1,241.0,231.0,83.675,266.88333,20:21:03 794
+1,276.0,221.0,89.40702,268.8478,20:21:05 237
+1,264.0,223.0,71.0,250.0,20:21:05 903
+1,272.0,217.0,89.0,264.0,20:21:08 272
-1,128.0,224.0,273.5,223.5,20:21:08 386
0,217.0,205.0,217.0,205.0,20:21:08 561
笔记,0,0,0,0,20:21:08 663
+1,220.0,226.0,45.408306,265.3086,20:21:10 797
+1,252.0,223.0,90.0,258.0,20:21:12 228
任务3, 结束
任务4, 开始
+2,189.0,37.0,176.04593,268.63196,20:21:35 346
＊主菜单＊,0,0,0,0,20:21:35 465
+1,249.0,224.0,95.0,251.0,20:21:39 381
+1,276.0,208.0,82.534996,245.41512,20:21:41 206
0,99.0,110.0,99.0,110.0,20:21:42 058
系统设置,0,0,0,0,20:21:42 095
任务4, 结束
任务5, 开始
+2,151.0,58.0,166.0,271.0,20:21:51 232
＊主菜单＊,0,0,0,0,20:21:51 283
-1,73.0,189.0,298.0,204.0,20:21:53 115
-1,74.0,244.0,257.0,248.0,20:21:54 123
-1,63.0,215.0,267.0,226.0,20:21:54 873
0,110.0,223.0,110.0,223.0,20:21:56 209
视频,0,0,0,0,20:21:56 249
+1,234.0,220.0,48.953163,251.23024,20:21:58 212
任务5, 结束
＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊
