+1,268.0,131.0,26.0,190.0,17:08:05 156
-1,81.0,187.0,255.0,172.0,17:08:06 173
任务1, 开始
+1,275.0,177.0,32.0,196.0,17:08:17 745
0,216.0,101.0,216.0,101.0,17:08:17 986
微信,0,0,0,0,17:08:18 097
+1,279.0,134.0,30.0,196.0,17:08:21 692
+1,280.0,146.0,38.0,218.5,17:08:24 597
-1,98.0,220.0,302.0,184.0,17:08:27 899
-1,100.0,216.0,297.42227,183.65778,17:08:28 411
-1,58.0,179.0,314.5243,134.9769,17:08:29 464
0,212.0,128.0,212.0,128.0,17:08:33 482
0,221.0,109.0,221.0,109.0,17:08:35 371
0,213.0,112.0,213.0,112.0,17:08:36 088
0,219.0,112.0,219.0,112.0,17:08:36 254
+1,288.0,144.0,17.79347,231.8724,17:08:38 956
-1,30.0,196.0,305.0,179.0,17:08:39 668
+1,283.0,146.0,33.225506,234.83371,17:08:42 598
+1,285.0,141.0,11.518223,235.965,17:08:43 428
+1,270.0,146.0,52.0,184.0,17:08:47 348
-1,32.0,190.0,302.0,174.0,17:08:49 012
-1,62.0,195.0,282.0,183.0,17:08:49 955
-1,93.0,182.0,303.0,156.0,17:08:51 912
任务1, 结束
任务2, 开始
-2,147.0,253.0,181.0,75.0,17:09:10 843
0,184.0,92.0,184.0,92.0,17:09:11 288
-2,151.0,276.0,172.0,76.0,17:09:11 894
-2,139.0,279.0,177.0,26.0,17:09:12 800
+2,174.0,62.0,177.30472,258.89478,17:09:13 697
＊主菜单＊,0,0,0,0,17:09:13 768
-1,91.0,199.0,310.08817,151.8043,17:09:15 929
0,101.0,98.0,101.0,98.0,17:09:16 911
健康运动,0,0,0,0,17:09:16 964
+1,295.0,156.0,102.0,197.0,17:09:22 595
任务2, 结束
任务3, 开始
+2,181.0,87.0,188.0,274.0,17:09:36 721
＊主菜单＊,0,0,0,0,17:09:36 811
+1,290.0,156.0,48.0,237.0,17:09:39 710
+1,296.0,147.0,24.5,236.5,17:09:41 104
+1,286.0,159.0,51.314335,234.62448,17:09:42 675
0,103.0,217.0,103.0,217.0,17:09:44 615
视频,0,0,0,0,17:09:44 735
+1,277.0,147.0,53.0,226.0,17:09:47 606
任务3, 结束
任务4, 开始
+2,198.0,59.0,178.93459,306.2735,17:10:00 591
＊主菜单＊,0,0,0,0,17:10:00 641
+2,178.0,49.0,170.4645,274.70685,17:10:01 903
+1,292.0,139.0,53.0,235.0,17:10:03 654
+1,276.0,140.0,57.0,224.0,17:10:04 998
+1,286.0,139.0,59.0,215.0,17:10:06 042
0,231.0,100.0,231.0,100.0,17:10:09 656
自带导航,0,0,0,0,17:10:09 709
任务4, 结束
任务5, 开始
+2,188.0,63.0,171.78554,232.35901,17:10:31 119
＊主菜单＊,0,0,0,0,17:10:31 160
0,98.0,109.0,98.0,109.0,17:10:33 445
系统设置,0,0,0,0,17:10:33 490
任务5, 结束
＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊
