+2,136.0,109.0,139.0,265.0,11:27:43 274
＊主菜单＊,0,0,0,0,11:27:43 320
任务1, 开始
0,212.0,235.0,212.0,235.0,11:27:53 473
下载,0,0,0,0,11:27:53 513
任务1, 结束
任务2, 开始
+1,162.0,161.0,106.83498,289.65128,11:28:15 874
+2,222.0,122.0,214.0,287.5,11:28:16 384
＊主菜单＊,0,0,0,0,11:28:16 480
+1,254.0,188.0,44.0,225.5,11:28:20 409
-1,66.0,203.0,277.3946,190.20862,11:28:20 556
-1,96.0,197.0,253.0,212.0,11:28:21 314
-1,99.0,216.0,304.101,218.405,11:28:23 426
0,99.0,221.0,99.0,221.0,11:28:23 822
视频,0,0,0,0,11:28:23 871
+1,263.0,162.0,48.0,203.5,11:28:26 085
+1,255.0,148.0,33.5,189.5,11:28:27 348
+1,255.0,157.0,30.5,191.5,11:28:27 863
-1,79.0,208.0,307.6739,199.0,11:28:28 876
-1,87.0,176.0,248.0,191.0,11:28:29 432
-1,92.0,197.0,294.96127,217.09763,11:28:30 036
-1,79.0,192.0,320.33875,189.51181,11:28:32 062
+2,180.0,75.0,165.0,281.0,11:28:33 362
＊主菜单＊,0,0,0,0,11:28:33 868
-1,63.0,202.0,268.0,180.0,11:28:36 015
-1,97.0,153.0,307.82034,173.94073,11:28:36 345
-1,58.0,162.0,315.03482,160.6206,11:28:37 130
-1,73.0,166.0,295.06387,147.0,11:28:37 801
-1,70.0,204.0,256.0,199.0,11:28:38 590
-1,57.0,173.0,303.0,149.0,11:28:39 267
+1,300.0,165.0,-3.5,180.0,11:28:39 678
+1,226.0,193.0,26.0,186.0,11:28:42 013
+1,258.0,153.0,17.913887,187.46236,11:28:42 403
+1,265.0,168.0,52.0,184.0,11:28:44 376
+1,265.0,183.0,34.0,229.0,11:28:45 189
+1,282.0,174.0,16.0,181.0,11:28:46 241
+1,259.0,148.0,4.4461393,175.58418,11:28:48 462
+1,271.0,171.0,10.687849,187.96379,11:28:48 646
任务2, 结束
任务3, 开始
+1,230.0,62.0,185.0,50.0,11:29:00 747
-1,103.0,181.0,305.0,177.0,11:29:04 455
-1,140.0,148.0,311.0,169.0,11:29:04 928
-1,104.0,156.0,309.0,176.0,11:29:05 830
-1,120.0,164.0,281.0,181.0,11:29:08 022
-1,105.0,149.0,286.0,148.0,11:29:08 746
-1,101.0,149.0,264.0,167.0,11:29:11 002
-1,126.0,152.0,305.5,154.5,11:29:11 764
0,105.0,100.0,105.0,100.0,11:29:13 896
健康运动,0,0,0,0,11:29:13 943
+1,267.0,146.0,64.0,209.0,11:29:19 946
+1,237.0,149.0,14.841089,159.7012,11:29:22 864
任务3, 结束
任务4, 开始
+2,207.0,73.0,184.29384,286.41837,11:29:33 885
＊主菜单＊,0,0,0,0,11:29:33 926
+1,226.0,176.0,7.5,189.0,11:29:36 008
+1,254.0,147.0,21.0,154.0,11:29:36 496
+1,196.0,150.0,13.0,178.0,11:29:37 394
0,108.0,230.0,108.0,230.0,11:29:38 094
视频,0,0,0,0,11:29:38 135
+1,230.0,150.0,81.36884,154.43689,11:29:39 884
-2,140.0,225.0,177.0,24.032707,11:29:41 849
+1,265.0,190.0,56.0,223.0,11:29:42 778
任务4, 结束
任务5, 开始
+2,201.0,136.0,186.9673,291.28046,11:29:55 386
＊主菜单＊,0,0,0,0,11:29:55 883
+1,254.0,187.0,19.413494,194.03445,11:29:57 899
+1,215.0,183.0,46.0,187.5,11:29:58 474
+1,225.0,183.0,39.5,198.5,11:30:00 422
+1,217.0,127.0,40.0,154.0,11:30:01 910
+1,191.0,195.0,18.5,215.0,11:30:02 600
-1,74.0,139.0,303.2015,151.9597,11:30:03 261
-1,102.0,148.0,262.0,167.0,11:30:04 908
-1,106.0,162.0,268.0,202.0,11:30:06 241
-1,112.0,171.0,181.0,180.0,11:30:08 387
-1,110.0,184.0,294.0,190.0,11:30:09 433
0,214.0,227.0,214.0,227.0,11:30:10 890
邮箱,0,0,0,0,11:30:10 928
+1,259.0,176.0,9.068554,196.96555,11:30:13 876
+1,260.0,153.0,23.784958,186.41823,11:30:15 373
+1,274.0,183.0,11.616432,186.4456,11:30:15 980
-2,183.0,266.0,204.38573,41.19589,11:30:21 663
+1,255.0,192.0,22.973398,199.96735,11:30:28 897
+1,258.0,147.0,9.0,130.5,11:30:31 882
任务5, 结束
＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊
