8001,998,0,0,0,0
0,117.0,102.0,117.0,102.0,159591.685
7001,0,0,0,0,159591.735
+1,250.0,173.0,36.0,196.0,159594.85
+1,284.0,159.0,41.447952,159.6206,159596.222
+1,273.0,145.0,31.0,186.0,159597.311
8001,999,0,0,0,0
8002,998,0,0,0,0
+2,174.0,27.0,187.28265,264.5802,159607.824
7000,0,0,0,0,159607.88
+1,280.0,192.0,41.0,177.0,159611.014
0,132.0,222.0,132.0,222.0,159612.234
7007,0,0,0,0,159612.276
+1,251.0,100.0,17.928087,157.50339,159616.909
+1,213.0,182.0,3.78518,185.18773,159617.712
+1,294.0,173.0,14.774525,207.92484,159619.059
-1,65.0,171.0,278.1923,149.56227,159619.885
+2,145.0,30.0,146.64003,292.85077,159626.016
7000,0,0,0,0,159626.108
0,221.0,220.0,221.0,220.0,159630.529
7008,0,0,0,0,159630.565
0,240.0,81.0,240.0,81.0,159633.866
+1,267.0,180.0,12.876126,211.51636,159634.46
+1,292.0,181.0,37.344215,182.55168,159635.413
+1,253.0,174.0,33.649902,189.0,159637.327
+1,235.0,169.0,38.654133,184.0327,159638.462
+1,302.0,161.0,35.1131,184.57951,159639.461
-1,76.0,172.0,314.8586,159.24532,159640.516
+1,277.0,189.0,9.556013,212.9673,159640.862
+1,228.0,169.0,11.017074,176.72531,159641.459
-1,98.0,164.0,317.35922,150.48544,159642.31
-1,135.0,152.0,301.0,155.0,159643.765
-1,96.0,159.0,292.35733,191.27971,159644.493
-1,104.0,183.0,308.41833,197.8552,159650.357
-1,122.0,181.0,316.698,192.97453,159651.558
-1,90.0,192.0,235.90752,199.31465,159652.426
+1,267.0,213.0,49.362026,211.5905,159653.261
-1,96.0,147.0,303.50424,179.77147,159654.724
+2,159.0,69.0,181.53845,287.80768,159656.323
7000,0,0,0,0,159656.392
0,130.0,105.0,130.0,105.0,159659.838
7005,0,0,0,0,159659.879
8002,999,0,0,0,0
8003,998,0,0,0,0
+2,173.0,24.0,180.9673,296.8622,159670.615
7000,0,0,0,0,159670.697
+2,143.0,36.0,191.72198,288.91882,159673.478
+1,224.0,180.0,26.0,183.0,159673.909
+1,265.0,158.0,45.0,191.0,159674.742
+1,291.0,174.0,18.0,200.0,159675.39
0,97.0,193.0,97.0,193.0,159675.819
7019,0,0,0,0,159675.934
+1,252.0,178.0,42.833996,152.07253,159678.293
+1,269.0,184.0,18.987791,188.66783,159679.112
+1,273.0,174.0,48.290173,180.90155,159680.538
0,142.0,145.0,142.0,145.0,159680.81
+2,199.0,42.0,215.2172,284.69955,159681.775
7000,0,0,0,0,159681.854
8003,999,0,0,0,0
8004,998,0,0,0,0
-1,73.0,177.0,253.0,161.0,159689.838
0,231.0,106.0,231.0,106.0,159690.516
7014,0,0,0,0,159690.555
+1,268.0,176.0,23.0,188.0,159692.241
+1,279.0,176.0,122.0,186.0,159693.411
-1,31.0,171.0,241.9783,140.87447,159694.335
+2,219.0,38.0,153.3794,288.17264,159694.916
7000,0,0,0,0,159695.019
8004,999,0,0,0,0
8005,998,0,0,0,0
+1,263.0,180.0,22.0,188.0,159707.041
+1,205.0,186.0,53.0,185.0,159707.346
+1,278.0,178.0,21.652647,188.17368,159707.878
0,211.0,223.0,211.0,223.0,159708.575
7028,0,0,0,0,159708.617
+1,214.0,189.0,43.261604,176.5436,159711.36
+1,289.0,169.0,43.49965,182.0,159711.441
+1,276.0,176.0,76.588715,144.84341,159712.309
8005,999,0,0,0,0
66666666666666666666
