+2,96.0,117.0,117.02003,274.96924,035172.256
7000,0,0,0,0,035172.327
8001,998,0,0,0,0
-1,116.0,141.0,221.0,126.0,035183.133
-1,104.0,163.0,237.0,147.0,035183.818
-1,130.0,190.0,247.0,166.0,035186.157
-1,126.0,176.0,230.76042,161.35606,035186.396
-1,97.0,142.0,277.2832,140.39069,035186.746
-1,109.0,151.0,286.1157,138.01636,035187.601
-1,122.0,134.0,265.0,139.0,035188.561
+1,269.0,148.0,110.48645,168.14055,035190.713
+1,289.0,149.0,87.0,196.0,035192.18
+1,267.0,154.0,97.0,155.0,035193.695
+1,290.0,147.0,25.610413,188.88373,035194.073
+1,293.0,175.0,16.921778,188.21043,035195.736
+1,278.0,161.0,15.974246,188.90189,035197.389
+1,287.0,166.0,22.277588,176.3419,035198.347
+1,264.0,143.0,28.0,151.0,035200.803
0,217.0,223.0,217.0,223.0,035201.322
7028,0,0,0,0,035201.357
8001,999,0,0,0,0
8002,998,0,0,0,0
+2,193.0,86.0,189.0,270.698,035222.075
7000,0,0,0,0,035222.625
-1,131.0,144.0,253.5,142.5,035224.142
-1,106.0,176.0,264.0,160.0,035224.343
-1,121.0,142.0,290.20322,139.61887,035224.829
-1,101.0,143.0,198.54881,140.75749,035225.583
-1,135.0,118.0,192.29243,135.5385,035226.663
-1,105.0,155.0,190.0,146.0,035228.115
0,117.0,95.0,117.0,95.0,035228.941
7001,0,0,0,0,035228.991
+1,255.0,148.0,53.0,144.0,035235.057
+1,207.0,133.0,40.874798,143.67987,035242.318
+1,263.0,141.0,15.0,162.0,035244.075
+1,223.0,129.0,27.977688,112.595535,035244.841
+1,226.0,137.0,61.637028,130.00931,035248.58
8002,999,0,0,0,0
8003,998,0,0,0,0
+2,163.0,71.0,165.12038,287.41727,035260.81
7000,0,0,0,0,035260.944
+1,262.0,142.0,68.0,142.0,035263.509
+1,272.0,141.0,91.0,154.0,035264.371
+1,211.0,146.0,103.15074,144.51276,035266.571
0,100.0,218.0,100.0,218.0,035267.12
7015,0,0,0,0,035267.158
+1,237.0,145.0,96.02097,149.50197,035269.574
+1,271.0,136.0,65.17049,143.9673,035271.581
-1,105.0,186.0,190.20958,177.68687,035273.076
-1,84.0,141.0,270.41663,108.77953,035273.319
8003,999,0,0,0,0
8004,998,0,0,0,0
+2,176.0,102.0,179.4542,287.02402,035288.76
7000,0,0,0,0,035288.832
+1,278.0,177.0,36.0,210.0,035291.571
+1,261.0,157.0,99.0,158.0,035293.726
-1,104.0,175.0,230.98645,162.30136,035293.8
-1,115.0,151.0,230.10497,143.53949,035293.878
-1,106.0,122.0,217.0,130.0,035294.388
-1,139.0,141.0,291.0,149.0,035296.171
0,212.0,199.0,212.0,199.0,035297.593
7008,0,0,0,0,035297.633
+1,287.0,144.0,100.0,171.0,035305.079
+1,255.0,142.0,33.060963,105.39786,035305.677
+1,268.0,111.0,93.0,112.0,035307.084
-1,92.0,138.0,181.0,138.0,035310.118
-1,108.0,141.0,282.5,145.5,035310.762
-1,90.0,144.0,288.40833,140.49461,035311.477
-1,97.0,145.0,218.0,137.0,035311.944
+1,227.0,153.0,22.611496,221.1573,035313.929
+1,257.0,146.0,45.40399,182.33687,035314.264
+1,255.0,186.0,53.58198,222.08957,035314.615
+1,288.0,168.0,41.272964,177.9727,035316.579
+1,258.0,149.0,72.961044,150.0,035316.648
+1,273.0,129.0,69.608864,101.69856,035318.087
+1,269.0,109.0,43.8815,126.032646,035318.609
-1,102.0,143.0,230.80807,140.55981,035319.129
-1,89.0,174.0,180.44212,155.08095,035320.638
-1,101.0,146.0,343.35794,175.3804,035322.603
-1,103.0,153.0,260.7868,178.28366,035327.27
0,100.0,146.0,100.0,146.0,035327.887
-1,68.0,153.0,211.16135,117.17971,035328.541
-1,100.0,142.0,317.21854,126.60378,035329.173
-1,98.0,103.0,154.50623,101.84681,035329.646
-1,85.0,184.0,271.60788,164.56824,035331.585
8004,999,0,0,0,0
8005,998,0,0,0,0
+2,181.0,68.0,180.0,270.9713,035348.132
7000,0,0,0,0,035348.175
-1,106.0,171.0,234.0,163.0,035350.93
-1,93.0,176.0,267.0,143.5,035352.68
+1,281.0,153.0,97.0,134.0,035353.22
+1,202.0,139.0,141.09595,141.0,035355.664
+1,214.0,119.0,106.0,105.0,035357.166
+1,235.0,137.0,84.191055,119.58255,035359.867
-1,96.0,141.0,251.0,143.0,035362.674
0,97.0,222.0,97.0,222.0,035363.026
7015,0,0,0,0,035363.066
+1,241.0,124.0,33.851593,141.52454,035365.089
+2,184.0,89.0,179.0,276.0,035365.432
7000,0,0,0,0,035365.518
+1,278.0,147.0,125.68895,183.85495,035367.978
+1,279.0,162.0,94.0,147.0,035370.089
+1,269.0,117.0,108.0,113.0,035370.453
-1,109.0,116.0,261.22562,153.21931,035373.125
-1,92.0,147.0,238.0,142.0,035373.766
0,104.0,106.0,104.0,106.0,035374.427
7017,0,0,0,0,035374.465
8005,999,0,0,0,0
66666666666666666666
+1,263.0,179.0,55.629295,119.63026,035380.893
-1,103.0,128.0,272.0,146.0,035382.592
-1,93.0,131.0,254.32666,134.29865,035384.089
