8001,998,0,0,0,0
+2,180.0,28.0,142.0,220.0,152353.682
7000,0,0,0,0,152354.143
-1,59.0,180.0,300.0,147.0,152356.277
0,204.0,118.0,204.0,118.0,152356.951
7014,0,0,0,0,152357.094
+1,287.0,185.0,64.35213,228.56487,152359.591
+1,298.0,188.0,86.0,235.0,152361.141
-1,31.0,225.0,301.94043,182.32413,152362.064
8001,999,0,0,0,0
8002,998,0,0,0,0
+2,203.0,22.0,137.97571,276.40894,152370.631
7000,0,0,0,0,152370.672
-1,65.0,187.0,294.0,144.0,152373.208
-1,51.0,192.0,295.0,180.0,152375.267
0,117.0,212.0,117.0,212.0,152375.594
7007,0,0,0,0,152375.651
+1,292.0,177.0,117.16545,186.16673,152379.424
-1,61.0,254.0,288.79398,227.48277,152381.637
+2,206.0,43.0,202.0,231.0,152385.902
7000,0,0,0,0,152386.051
0,215.0,99.0,215.0,99.0,152390.449
7006,0,0,0,0,152390.513
+1,301.0,166.0,64.69015,227.16373,152394.65
+1,307.0,160.0,63.0,158.0,152394.731
+1,304.0,157.0,12.0,191.0,152396.152
+2,221.0,47.0,165.81827,288.228,152396.992
7000,0,0,0,0,152397.094
+2,212.0,29.0,177.0,238.0,152398.325
0,118.0,120.0,118.0,120.0,152399.403
7005,0,0,0,0,152399.461
8002,999,0,0,0,0
8003,998,0,0,0,0
+2,211.0,31.0,147.0,278.0,152410.177
7000,0,0,0,0,152410.225
-1,57.0,208.0,267.0,150.0,152413.131
+1,299.0,177.0,59.0,218.0,152413.846
+1,283.0,179.0,105.0,199.0,152414.558
+1,262.0,182.0,26.0,186.0,152415.213
+1,301.0,162.0,48.423462,203.88681,152416.14
+1,296.0,182.0,67.0,190.0,152417.704
+1,278.0,164.0,93.87725,201.4829,152418.262
0,91.0,87.0,91.0,87.0,152419.637
7025,0,0,0,0,152420.154
+2,189.0,26.0,157.5,304.0,152422.652
7000,0,0,0,0,152422.695
0,242.0,220.0,242.0,220.0,152424.71
7028,0,0,0,0,152428.142
+1,289.0,184.0,56.4275,225.0449,152430.654
+1,301.0,184.0,109.0,236.0,152431.425
+1,296.0,185.0,45.0,223.0,152433.106
8003,999,0,0,0,0
+2,178.0,25.0,155.0,208.0,152439.773
7000,0,0,0,0,152439.826
8004,998,0,0,0,0
-1,43.0,224.0,289.0,128.0,152444.296
-1,40.0,189.0,302.0,179.0,152444.78
-1,44.0,224.0,252.0,158.0,152445.191
-1,37.0,197.0,271.0,178.0,152445.758
-1,42.0,219.0,265.0,151.0,152446.757
-1,51.0,196.0,304.0,151.0,152447.317
0,96.0,101.0,96.0,101.0,152448.399
7001,0,0,0,0,152448.448
+1,297.0,150.0,81.35534,104.32574,152453.143
+1,243.0,162.0,37.0,226.0,152453.644
+1,274.0,167.0,72.71092,167.1189,152454.659
8004,999,0,0,0,0
+2,170.0,31.0,123.44831,280.51794,152459.677
7000,0,0,0,0,152459.721
8005,998,0,0,0,0
+1,268.0,159.0,56.0,226.0,152462.609
+1,298.0,179.0,37.5,217.5,152463.73
+1,272.0,174.0,122.0,181.0,152465.148
+1,293.0,160.0,78.0,157.0,152467.609
0,94.0,217.0,94.0,217.0,152468.612
7019,0,0,0,0,152468.653
+1,205.0,185.0,74.0139,202.35281,152472.158
+1,254.0,175.0,61.34987,250.10008,152473.645
+1,300.0,177.0,73.47947,203.72762,152475.156
8005,999,0,0,0,0
66666666666666666666
