8001,998,0,0,0,0
+1,220.0,160.0,84.0,219.0,032303.199
0,99.0,218.0,99.0,218.0,032304.229
7019,0,0,0,0,032304.266
+1,227.0,173.0,96.0,223.0,032306.769
+1,233.0,154.0,138.0,199.0,032307.631
+1,230.0,156.0,72.5,230.0,032308.313
+1,255.0,150.0,86.5,227.5,032309.761
+1,257.0,145.0,122.30623,196.89792,032310.74
0,177.0,128.0,177.0,128.0,032311.314
+2,161.0,29.0,165.0,240.0,032312.774
7000,0,0,0,0,032312.873
+1,245.0,163.0,139.0,218.0,032316.403
+1,228.0,163.0,129.0,213.0,032318.401
+1,240.0,155.0,148.0,205.0,032321.117
+1,229.0,143.0,138.0,196.0,032321.426
-1,207.0,175.0,306.0,150.0,032321.835
-1,219.0,183.0,252.0,183.0,032322.479
-1,180.0,179.0,308.83395,150.68681,032323.584
-1,157.0,192.0,262.3371,182.03621,032327.483
0,222.0,202.0,222.0,202.0,032331.78
7016,0,0,0,0,032331.908
+1,238.0,187.0,119.834274,231.3692,032333.826
+1,265.0,176.0,140.06114,227.81898,032334.625
+2,173.0,55.0,175.17908,262.9349,032335.616
7000,0,0,0,0,032335.659
-1,112.0,182.0,242.0,178.0,032338.412
-1,143.0,183.0,274.9009,152.70898,032339.035
-1,130.0,188.0,293.75854,150.11864,032340.266
-1,172.0,182.0,287.0,167.0,032341.348
+1,255.0,171.0,148.3398,217.81465,032342.136
+1,252.0,152.0,143.0,197.0,032343.07
0,223.0,223.0,223.0,223.0,032344.826
7012,0,0,0,0,032344.861
8001,999,0,0,0,0
8002,998,0,0,0,0
+2,137.0,53.0,133.0,243.39943,032366.867
7000,0,0,0,0,032366.921
+1,216.0,179.0,51.5,246.5,032369.318
0,107.0,223.0,107.0,223.0,032370.774
7015,0,0,0,0,032370.819
+1,202.0,193.0,95.5,233.5,032372.615
8002,999,0,0,0,0
8003,998,0,0,0,0
+2,137.0,29.0,136.98407,283.09164,032383.363
7000,0,0,0,0,032383.454
+1,215.0,197.0,85.00604,240.38573,032386.423
+1,214.0,186.0,64.0,231.0,032386.606
0,213.0,194.0,213.0,194.0,032388.263
7020,0,0,0,0,032388.301
0,185.0,220.0,185.0,220.0,032389.236
+1,231.0,179.0,99.0,218.5,032390.381
+1,233.0,160.0,134.4657,218.21921,032392.77
8003,999,0,0,0,0
8004,998,0,0,0,0
+2,135.0,33.0,124.94175,253.97087,032404.775
7000,0,0,0,0,032404.815
+1,178.0,181.0,44.030357,202.02252,032406.723
+1,190.0,173.0,90.72411,225.63794,032407.432
0,116.0,130.0,116.0,130.0,032408.263
7025,0,0,0,0,032408.292
8004,999,0,0,0,0
8005,998,0,0,0,0
+2,95.0,39.0,130.13742,255.20613,032418.168
7000,0,0,0,0,032418.214
-1,155.0,196.0,280.17566,196.0,032420.927
-1,148.0,181.0,263.0,179.0,032421.212
-1,159.0,186.0,274.79645,191.0,032422.041
-1,155.0,188.0,189.0,186.0,032422.989
-1,157.0,188.0,283.0,184.0,032424.108
-1,132.0,182.0,258.0,175.0,032425.23
0,103.0,95.0,103.0,95.0,032426.232
7001,0,0,0,0,032426.268
+1,223.0,141.0,129.01898,183.7634,032429.863
+1,242.0,138.0,134.43872,181.71805,032430.732
+1,243.0,137.0,119.82735,193.3794,032431.167
+1,247.0,136.0,103.58312,224.1335,032432.637
8005,999,0,0,0,0
66666666666666666666
