8001,998,0,0,0,0
+2,171.0,30.0,185.0,263.0,154091.069
7000,0,0,0,0,154091.117
+1,277.0,180.0,80.48972,201.8694,154093.198
+1,271.0,180.0,160.0,197.0,154093.527
-1,128.0,170.0,250.0,152.0,154094.304
+1,270.0,157.0,141.0,198.0,154094.904
0,108.0,111.0,108.0,111.0,154095.572
7021,0,0,0,0,154095.618
8001,999,0,0,0,0
8002,998,0,0,0,0
+2,179.0,47.0,202.48961,266.5589,154114.079
7000,0,0,0,0,154114.174
+1,266.0,175.0,41.754833,228.85907,154117.062
0,92.0,125.0,92.0,125.0,154117.786
7025,0,0,0,0,154117.851
8002,999,0,0,0,0
8003,998,0,0,0,0
+2,213.0,38.0,170.91676,245.19383,154131.572
7000,0,0,0,0,154131.641
+1,279.0,165.0,59.0,223.0,154133.934
-1,94.0,176.0,267.0,157.0,154134.722
+1,274.0,156.0,76.0,218.0,154136.209
+1,245.0,154.0,43.093117,220.5632,154136.656
-1,119.0,177.0,250.0,176.0,154137.093
-1,110.0,184.0,237.0,154.0,154137.577
-1,200.0,151.0,299.20468,147.60965,154139.16
0,208.0,131.0,208.0,131.0,154139.406
7014,0,0,0,0,154139.483
+1,272.0,169.0,128.0,196.0,154142.572
+1,286.0,153.0,35.315037,207.83066,154143.244
8003,999,0,0,0,0
8004,998,0,0,0,0
+2,150.0,35.0,111.369965,206.67035,154153.077
7000,0,0,0,0,154153.171
+1,251.0,135.0,155.0,173.0,154155.181
+1,243.0,136.0,132.51733,192.87228,154155.979
+1,268.0,140.0,155.0,175.0,154157.646
+1,202.0,166.0,104.0,211.0,154158.327
-1,110.0,171.0,201.0,156.0,154158.7229999999
-1,107.0,171.0,187.0,158.0,154159.189
-1,85.0,140.0,177.0,177.0,154160.224
-1,81.0,151.0,159.0,177.0,154161.183
0,235.0,123.0,235.0,123.0,154162.017
7010,0,0,0,0,154162.067
+1,296.0,177.0,51.952534,237.81898,154166.834
+1,281.0,162.0,114.0,226.0,154168.56
+1,277.0,199.0,84.0,262.0,154168.995
8004,999,0,0,0,0
8005,998,0,0,0,0
+2,154.0,26.0,185.0,180.0,154189.561
7000,0,0,0,0,154190.081
-1,123.0,154.0,252.0,180.0,154191.588
-1,112.0,142.0,255.19931,181.03986,154192.453
0,217.0,100.0,217.0,100.0,154194.581
7002,0,0,0,0,154194.62
8005,999,0,0,0,0
66666666666666666666
