8001,998,0,0,0,0
8001,999,0,0,0,0
8001,998,0,0,0,0
0,138.0,82.0,138.0,82.0,171729.65
7001,0,0,0,0,171729.678
0,120.0,92.0,120.0,92.0,171730.502
+1,283.0,188.0,86.0,184.0,171734.657
+1,298.0,146.0,115.0,211.0,171736.578
8001,999,0,0,0,0
8002,998,0,0,0,0
+2,178.0,39.0,134.6928,282.12112,171749.11
7000,0,0,0,0,171749.15
+1,274.0,142.0,69.5,192.0,171751.514
0,250.0,99.0,250.0,99.0,171752.331
0,231.0,120.0,231.0,120.0,171754.018
7006,0,0,0,0,171754.063
+1,215.0,130.0,27.810158,154.06529,171759.111
+1,175.0,134.0,18.544437,180.91913,171760.104
+1,251.0,141.0,85.77801,192.93459,171763.4
+1,233.0,140.0,60.0,209.0,171764.747
+1,197.0,134.0,54.0,219.0,171766.022
+1,178.0,155.0,59.401955,184.3987,171766.772
+1,238.0,141.0,63.0,236.0,171767.577
+1,178.0,128.0,10.0,146.0,171768.335
+1,262.0,195.0,39.0,166.0,171769.095
+1,261.0,213.0,14.705746,144.52075,171770.322
+1,258.0,174.0,40.0,149.0,171770.891
-1,81.0,138.0,292.33893,192.38553,171771.896
-1,115.0,159.0,272.0,188.0,171772.551
-1,190.0,171.0,243.22205,59.981625,171773.581
-1,103.0,137.0,275.10922,220.18344,171774.16
-1,147.0,163.0,207.04517,99.89439,171782.349
0,213.0,137.0,213.0,137.0,171784.063
0,140.0,105.0,140.0,105.0,171785.311
+1,244.0,137.0,37.84165,191.26392,171792.353
0,127.0,102.0,127.0,102.0,171794.013
0,215.0,120.0,215.0,120.0,171801.07
7006,0,0,0,0,171801.149
+1,263.0,99.0,231.94571,113.99173,171802.295
+1,263.0,146.0,132.0,194.0,171803.6
+1,253.0,152.0,46.0,199.0,171804.306
+1,262.0,160.0,118.0,175.0,171805.613
+1,261.0,157.0,139.0,147.0,171806.895
-1,117.0,172.0,318.69922,154.9624,171807.78
0,294.0,180.0,294.0,180.0,171810.574
+1,260.0,194.0,107.0,198.0,171813.613
8002,999,0,0,0,0
8003,998,0,0,0,0
+2,181.0,48.0,140.0,281.0,171823.526
7000,0,0,0,0,171823.589
+2,182.0,27.0,198.0,278.0,171824.635
+1,216.0,158.0,76.0,181.0,171826.595
+1,194.0,138.0,70.0,186.0,171828.664
0,104.0,228.0,104.0,228.0,171830.395
7015,0,0,0,0,171830.443
+1,226.0,133.0,83.86242,205.86194,171832.765
8003,999,0,0,0,0
+2,168.0,41.0,182.05847,287.11694,171840.278
7000,0,0,0,0,171840.336
8004,998,0,0,0,0
+1,254.0,140.0,16.0,182.0,171843.949
+1,240.0,125.0,69.5,147.0,171845.79
-1,89.0,194.0,297.12604,141.53714,171846.824
+1,264.0,161.0,14.0,164.0,171847.723
+1,255.0,138.0,11.5,161.0,171849.308
0,110.0,71.0,110.0,71.0,171851.224
7025,0,0,0,0,171851.278
-2,228.0,233.0,214.0,54.0,171856.271
+2,182.0,90.0,156.0,281.0,171857.373
7000,0,0,0,0,171857.428
+2,143.0,54.0,157.5,305.5,171858.185
+1,255.0,141.0,22.851534,150.87997,171859.565
0,245.0,110.0,245.0,110.0,171860.448
0,206.0,106.0,206.0,106.0,171861.632
7026,0,0,0,0,171861.695
+2,162.0,28.0,148.5,199.5,171865.665
7000,0,0,0,0,171865.788
+1,233.0,130.0,38.0,153.0,171867.899
-1,119.0,156.0,327.94272,184.84714,171869.076
-1,149.0,141.0,308.0,156.0,171870.386
-1,145.0,147.0,304.0,149.0,171871.586
-1,150.0,164.0,303.0,151.0,171872.721
-1,171.0,165.0,299.0,175.0,171874.104
-1,152.0,188.0,309.0,145.0,171875.108
-1,185.0,196.0,311.40244,161.67845,171877.061
8004,999,0,0,0,0
+1,275.0,148.0,63.0,205.0,171884.736
+1,279.0,126.0,42.0,146.0,171885.206
+1,268.0,141.0,57.0,180.0,171886.415
+1,260.0,137.0,59.0,182.0,171887.547
+1,276.0,136.0,21.0,169.0,171888.655
+1,256.0,95.0,14.0,153.0,171889.846
0,98.0,110.0,98.0,110.0,171890.568
7025,0,0,0,0,171890.661
8005,998,0,0,0,0
8005,999,0,0,0,0
66666666666666666666
+1,105.0,263.0,61.821728,241.4158,171907.809
