8001,998,0,0,0,0
+1,252.0,101.0,140.89973,144.79651,029721.967
+1,243.0,155.0,82.0,187.0,029723.418
+1,288.0,153.0,56.0,228.0,029725.258
0,91.0,216.0,91.0,216.0,029725.935
7015,0,0,0,0,029725.973
+1,256.0,177.0,79.102615,204.35638,029727.957
8001,999,0,0,0,0
+1,225.0,210.0,-18.41458,182.96591,029731.565
-1,153.0,95.0,291.0,119.0,029732.453
-2,143.0,253.0,181.139,12.620972,029742.581
+2,178.0,35.0,176.43176,280.55826,029743.471
7000,0,0,0,0,029743.551
-1,75.0,194.0,261.0,201.0,029746.164
-1,116.0,170.0,294.0,141.0,029747.972
0,185.0,197.0,185.0,197.0,029749.604
7008,0,0,0,0,029749.679
0,221.0,260.0,221.0,260.0,029750.433
0,187.0,207.0,187.0,207.0,029750.925
0,205.0,48.0,205.0,48.0,029753.598
8002,998,0,0,0,0
+1,262.0,92.0,78.769554,199.62694,029757.102
-1,115.0,148.0,288.0,164.0,029758.377
0,144.0,71.0,144.0,71.0,029759.597
0,176.0,189.0,176.0,189.0,029760.315
0,192.0,171.0,192.0,171.0,029761.272
0,193.0,148.0,193.0,148.0,029761.435
+1,294.0,140.0,55.0,204.0,029762.534
+1,292.0,152.0,100.00594,228.04558,029763.201
+1,274.0,149.0,88.575905,199.21252,029764.76
+1,267.0,144.0,83.17193,256.7247,029766.421
+1,279.0,174.0,36.07932,259.37857,029767.646
+1,268.0,172.0,24.69252,273.03528,029768.572
-1,121.0,190.0,288.0,168.0,029769.408
+1,223.0,113.0,38.61988,146.06927,029770.263
+1,274.0,153.0,27.137108,257.24194,029771.377
-1,122.0,151.0,298.5524,184.34494,029772.074
-1,126.0,167.0,247.0,134.0,029775.98
-1,136.0,147.0,281.3453,141.06891,029781.174
-1,120.0,153.0,269.0,150.0,029783.967
-1,172.0,177.0,299.0,179.0,029785.737
8002,999,0,0,0,0
8003,998,0,0,0,0
+2,154.0,20.0,158.45366,293.0115,029798.154
7000,0,0,0,0,029798.269
-1,92.0,164.0,258.0,150.0,029799.42
-1,150.0,193.0,289.0,183.0,029800.315
+1,257.0,174.0,53.967686,190.00441,029801.971
+1,302.0,153.0,2.832922,204.53726,029804.486
+1,274.0,183.0,43.0,208.0,029807.325
+1,276.0,163.0,63.0,196.0,029808.909
+1,277.0,146.0,95.0,154.0,029811.714
+1,271.0,148.0,69.0,225.0,029813.498
0,199.0,214.0,199.0,214.0,029815.271
7028,0,0,0,0,029815.304
+1,265.0,155.0,32.910454,252.72525,029821.575
+1,291.0,149.0,58.964447,198.58159,029821.974
8003,999,0,0,0,0
+2,191.0,51.0,132.04659,280.3221,029829.993
7000,0,0,0,0,029830.07
8004,998,0,0,0,0
+1,290.0,143.0,89.0,194.0,029836.202
-1,130.0,165.0,271.0,173.0,029837.366
-1,131.0,122.0,290.92923,103.5924,029839.149
-1,99.0,223.0,323.86288,184.06891,029842.116
-1,128.0,185.0,271.0,191.0,029843.237
-1,137.0,219.0,278.0,188.0,029844.596
-1,138.0,154.0,296.04648,189.11969,029845.329
-1,128.0,167.0,305.0,158.0,01223.5
0,92.0,136.0,92.0,136.0,029848.203
7001,0,0,0,0,029848.255
+1,257.0,151.0,97.0,199.0,029857.076
+1,257.0,153.0,62.796455,209.08366,029863.044
8004,999,0,0,0,0
8005,998,0,0,0,0
-2,134.0,279.0,152.34494,13.481686,029882.764
-2,173.0,231.0,175.28741,22.163532,029884.041
+2,175.0,29.0,186.0,292.0,029884.332
7000,0,0,0,0,029884.418
+1,290.0,120.0,126.0,152.0,029887.156
+1,295.0,141.0,69.0,216.0,029887.593
+1,299.0,153.0,50.0,182.0,029888.732
0,63.0,233.0,63.0,233.0,029889.639
0,102.0,223.0,102.0,223.0,029890.602
7015,0,0,0,0,029890.641
+1,276.0,176.0,111.0,194.0,029893.078
+1,271.0,135.0,73.0,197.0,029893.485
-1,119.0,147.0,276.20197,144.81259,029897.351
-1,109.0,160.0,320.6905,172.66368,029898.131
+2,210.0,40.0,191.0,279.0,029901.079
7000,0,0,0,0,029901.119
+1,306.0,155.0,104.744156,198.1597,029903.677
0,108.0,135.0,108.0,135.0,029904.943
7017,0,0,0,0,029905.054
+1,269.0,155.0,95.0,179.0,029907.576
-1,112.0,156.0,320.0115,168.54634,029908.09
8005,999,0,0,0,0
66666666666666666666
-2,140.0,242.0,191.99481,16.245594,029950.622
-2,140.0,259.0,138.0,24.0,029950.929
+2,151.0,40.0,137.0,271.0,029951.301
7000,0,0,0,0,029951.365
