8001,998,0,0,0,0
+2,145.0,29.0,68.0,266.0,277723.425
7000,0,0,0,0,277723.471
-1,110.0,160.0,275.0,152.0,277726.234
-1,112.0,202.0,306.0,183.0,277726.342
-1,134.0,180.0,309.62503,162.69736,277726.928
0,255.0,149.0,255.0,149.0,277727.713
-1,64.0,184.0,294.0,182.0,277728.555
-1,47.0,184.0,302.0,180.0,277729.371
-1,93.0,200.0,329.9816,183.02547,277730.496
0,109.0,138.0,109.0,138.0,277731.188
0,101.0,99.0,101.0,99.0,277733.115
7001,0,0,0,0,277733.192
+1,263.0,180.0,55.0,202.0,277736.084
+1,213.0,194.0,23.617405,190.24036,277736.404
+1,264.0,155.0,19.999277,197.34494,277737.329
+1,284.0,155.0,66.0,199.0,277738.157
+1,271.0,162.0,54.0,227.0,277738.936
8001,999,0,0,0,0
8002,998,0,0,0,0
+2,135.0,100.0,136.0,278.0,277746.567
7000,0,0,0,0,277746.711
+1,253.0,184.0,69.0,187.0,277749.915
+1,279.0,148.0,32.0,190.0,277750.965
+1,295.0,156.0,107.0,186.0,277752.168
+1,269.0,180.0,39.18201,223.36354,277753.138
+1,204.0,183.0,43.0,228.0,277754.262
+1,267.0,180.0,59.0,226.0,277756.233
0,240.0,114.0,240.0,114.0,277757.127
0,216.0,130.0,216.0,130.0,277759.63
7026,0,0,0,0,277759.673
+1,264.0,152.0,32.0,192.0,277761.745
+1,171.0,184.0,51.0,214.0,277762.259
+2,193.0,94.0,149.5,285.0,277762.909
7000,0,0,0,0,277763.013
+2,208.0,97.0,171.0,276.0,277763.79
+1,278.0,173.0,68.0,218.0,277766.264
-1,100.0,197.0,316.44763,128.61508,277770.277
-1,107.0,186.0,303.0,158.0,277771.308
0,106.0,199.0,106.0,199.0,277774.137
7019,0,0,0,0,277774.18
+1,263.0,158.0,54.0,182.0,277775.619
+1,257.0,175.0,36.838703,226.4144,277776.374
+1,244.0,166.0,73.0,188.0,277777.2
8002,999,0,0,0,0
+2,147.0,50.0,132.0,281.0,277783.683
7000,0,0,0,0,277783.795
8003,998,0,0,0,0
-1,29.0,190.0,306.0,166.0,277792.969
+1,294.0,175.0,28.0,222.0,277793.639
+1,268.0,174.0,66.0,182.0,277794.312
+1,294.0,201.0,74.0,232.0,277795.2
0,222.0,191.0,222.0,191.0,277795.797
7028,0,0,0,0,277795.836
+1,283.0,176.0,41.562965,237.02576,277798.684
+1,259.0,228.0,69.0,257.0,277799.558
-1,105.0,180.0,308.0,161.0,277800.831
-1,80.0,183.0,305.0,179.0,277801.567
+2,184.0,58.0,153.66464,286.5091,277802.578
7000,0,0,0,0,277802.666
+1,284.0,157.0,96.0,221.0,277808.753
0,95.0,105.0,95.0,105.0,277811.622
7025,0,0,0,0,277811.659
+1,250.0,179.0,30.513313,228.11502,277814.69
+2,178.0,69.0,137.0,278.0,277815.255
7000,0,0,0,0,277815.398
-1,107.0,203.0,298.06424,186.24974,277818.614
-1,98.0,180.0,307.0,163.0,277821.366
0,139.0,91.0,139.0,91.0,277822.654
7017,0,0,0,0,277822.704
+1,255.0,145.0,76.10976,176.97467,277825.622
+2,155.0,72.0,150.0,262.13855,277826.129
7000,0,0,0,0,277826.211
-1,99.0,223.0,311.8184,183.24727,277829.211
0,121.0,193.0,121.0,193.0,277831.095
7015,0,0,0,0,277831.17
+1,252.0,156.0,56.0,221.0,277833.007
+1,290.0,196.0,58.67801,231.87599,277833.918
+2,177.0,34.0,150.17978,192.57327,277836.501
7000,0,0,0,0,277836.626
-1,91.0,152.0,306.0,147.0,277839.708
-1,105.0,181.0,305.0,150.0,277840.596
-1,181.0,136.0,302.0,138.0,277842.653
-1,127.0,186.0,325.75916,177.06891,277843.65
-1,70.0,194.0,281.0,146.0,277844.377
+1,290.0,161.0,38.17193,220.24156,277845.88
+1,300.0,168.0,67.0,217.0,277850.146
+1,277.0,193.0,25.0,232.0,277852.77
0,185.0,111.0,185.0,111.0,277856.314
7014,0,0,0,0,277856.381
+1,275.0,155.0,0.27530098,192.86217,277858.296
+1,272.0,143.0,1.6562977,189.73138,277859.033
+1,261.0,172.0,89.0,198.0,277863.516
+2,134.0,99.0,106.0947,273.8726,277864.252
7000,0,0,0,0,277864.364
+1,287.0,175.0,32.0,226.0,277867.25
+1,254.0,195.0,58.0,230.0,277868.364
+1,231.0,186.0,54.0,237.0,277870.15
0,253.0,215.0,253.0,215.0,277871.931
0,219.0,219.0,219.0,219.0,277873.469
7028,0,0,0,0,277873.521
+1,285.0,157.0,6.2956247,180.23479,277877.159
+1,299.0,166.0,32.20298,229.02501,277878.706
8003,999,0,0,0,0
+2,147.0,53.0,166.0,281.0,277887.639
7000,0,0,0,0,277887.677
8004,998,0,0,0,0
-1,113.0,176.0,315.54294,176.35309,277895.311
+1,267.0,176.0,31.0,195.0,277898.245
+1,265.0,190.0,50.0,178.0,277898.636
-1,61.0,216.0,296.0,182.0,277898.912
-1,72.0,173.0,289.0,160.0,277899.811
0,71.0,222.0,71.0,222.0,277900.551
0,222.0,239.0,222.0,239.0,277903.13
7020,0,0,0,0,277903.169
+1,261.0,158.0,55.0,138.0,277905.111
+1,257.0,151.0,59.0,218.0,277906.608
+2,182.0,55.0,138.0,299.0,277908.244
7000,0,0,0,0,277908.362
0,113.0,215.0,113.0,215.0,277911.132
7019,0,0,0,0,277911.188
0,100.0,210.0,100.0,210.0,277911.218
+1,122.0,181.0,9.864929,181.0,277912.64
+1,204.0,149.0,10.071342,201.80411,277913.454
+1,265.0,159.0,49.248524,195.6075,277914.651
+2,187.0,37.0,148.0,282.0,277915.822
7000,0,0,0,0,277915.936
-1,100.0,178.0,300.0,179.0,277925.311
-1,99.0,182.0,289.0,143.0,277926.249
0,260.0,134.0,260.0,134.0,277926.958
0,200.0,84.0,200.0,84.0,277928.647
7010,0,0,0,0,277928.731
+1,238.0,108.0,49.006187,140.17206,277930.691
+1,269.0,104.0,81.190506,158.88141,277931.494
+1,280.0,111.0,73.0,152.0,277932.36
-1,109.0,145.0,306.75916,114.275665,277933.958
+1,258.0,121.0,92.6487,177.6602,277935.812
-1,125.0,174.0,274.0,154.0,277937.12
-1,99.0,177.0,313.5087,135.52481,277940.182
-1,129.0,178.0,308.14975,145.62755,277940.831
-1,101.0,152.0,311.17374,168.0,277941.68
+2,186.0,61.0,169.9329,253.12967,277942.264
7000,0,0,0,0,277942.348
-1,129.0,192.0,300.0,191.0,277945.719
0,253.0,122.0,253.0,122.0,277947.229
0,202.0,106.0,202.0,106.0,277949.168
7006,0,0,0,0,277949.206
+1,261.0,141.0,147.0,179.0,277952.133
+1,233.0,136.0,86.08899,169.291,277952.413
-1,132.0,143.0,299.0605,142.68561,277953.158
+2,169.0,51.0,144.0,273.0,277953.862
7000,0,0,0,0,277953.915
0,123.0,223.0,123.0,223.0,277956.648
7007,0,0,0,0,277956.684
0,127.0,207.0,127.0,207.0,277957.108
+1,234.0,165.0,91.76983,175.9673,277958.834
+1,283.0,136.0,22.5,199.0,277963.639
+2,191.0,72.0,178.03806,237.04858,277966.676
7000,0,0,0,0,277966.727
-1,109.0,151.0,306.0,165.0,277970.251
+1,269.0,135.0,54.0,145.0,277972.189
0,98.0,106.0,98.0,106.0,277973.481
7005,0,0,0,0,277973.577
+1,277.0,142.0,36.72502,186.30681,277976.137
+1,265.0,136.0,26.0,185.0,277977.079
+2,168.0,32.0,134.03088,283.81467,277977.855
7000,0,0,0,0,277977.99
+1,285.0,135.0,101.0,158.0,277980.782
0,199.0,136.0,199.0,136.0,277981.387
7010,0,0,0,0,277981.423
+1,270.0,144.0,82.20513,175.16615,277983.281
+1,254.0,102.0,90.52237,141.70616,277984.001
+1,272.0,94.0,74.03883,141.85437,277984.779
+2,224.0,51.0,180.0,289.5,277985.944
7000,0,0,0,0,277986.056
0,115.0,104.0,115.0,104.0,277988.417
7009,0,0,0,0,277988.466
+1,222.0,138.0,56.115818,144.04079,277991.364
8004,999,0,0,0,0
+2,131.0,64.0,139.1549,271.1117,277997.883
7000,0,0,0,0,277997.987
+1,222.0,109.0,105.0,125.0,278004.224
0,64.0,216.0,64.0,216.0,278004.959
8005,998,0,0,0,0
0,76.0,226.0,76.0,226.0,278008.048
0,114.0,223.0,114.0,223.0,278009.974
7015,0,0,0,0,278010.124
8005,999,0,0,0,0
66666666666666666666
